scenario,geology,alpha,policy,years,epochs,repetitions,honest_expected_deposits,attack_expected_deposits,delta_N,delta_N_standard_error,delta_N_ci95,relative_supply_elasticity,attacker_associated_delta_N,attacker_associated_delta_N_standard_error,attacker_associated_delta_N_ci95,net_attacker_associated_delta_over_global_delta,expected_eligible_attacker_events,expected_forfeited_bitcoin_rewards_R,expected_net_fixed_height_reward_shortfall_R,expected_additional_network_valid_solution_intervals,expected_attacker_share_of_additional_hash_intervals,expected_zero_cost_all_discoveries_omissions,R_per_expected_extra_deposit,value_capture_proxy_if_attacker_exits,value_capture_proxy_if_hash_share_maintained,value_capture_upper_bound,gross_budget_cap_R,gross_budget_utilization,threshold_value_over_R,threshold_capture_fraction_assumption,warning,matched_control_budget
D-difficulty-decline,raw-record,1.0,raw-net-creation,1,26,4096,0.1103515625,0.069091796875,-0.041259765625,0.003127165569183491,"[-0.047389010140599645, -0.035130521109400355]",-0.37389380530973454,-0.041259765625,0.003127165569183491,"[-0.047389010140599645, -0.035130521109400355]",,0.0439453125,0.0439453125,0.0,0.0439453125,0.0439453125,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation,4,104,4096,0.263671875,0.169677734375,-0.093994140625,0.004586325820380415,"[-0.10298333923294561, -0.08500494201705439]",-0.35648148148148145,-0.093994140625,0.004586325820380415,"[-0.10298333923294561, -0.08500494201705439]",,0.10595703125,0.10595703125,0.0,0.10595703125,0.10595703125,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation,10,261,4096,0.333984375,0.219970703125,-0.114013671875,0.005049994819823014,"[-0.12391166172185311, -0.10411568202814689]",-0.34137426900584794,-0.114013671875,0.005049994819823014,"[-0.12391166172185311, -0.10411568202814689]",,0.134521484375,0.134521484375,0.0,0.134521484375,0.134521484375,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation,25,652,4096,0.340576171875,0.2255859375,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",-0.33763440860215055,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",,0.13623046875,0.13623046875,0.0,0.13623046875,0.13623046875,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation,50,1304,4096,0.340576171875,0.2255859375,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",-0.33763440860215055,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",,0.13623046875,0.13623046875,0.0,0.13623046875,0.13623046875,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation,100,2609,4096,0.340576171875,0.2255859375,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",-0.33763440860215055,-0.114990234375,0.005068166568123268,"[-0.12492384084852161, -0.10505662790147839]",,0.13623046875,0.13623046875,0.0,0.13623046875,0.13623046875,0.0,,0.0,1.0,1.0,,,,,,
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,1,26,4096,0.1103515625,0.070556640625,-0.039794921875,0.0030547021768090364,"[-0.04578213814154571, -0.03380770560845429]",-0.3606194690265487,-0.039794921875,0.0030547021768090364,"[-0.04578213814154571, -0.03380770560845429]",,0.0439453125,0.04248046875,0.0,0.04248046875,0.04248046875,0.0,,0.0,1.0,1.0,1,0.04248046875,,,,True
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,4,104,4096,0.263671875,0.174072265625,-0.089599609375,0.0044631586293927186,"[-0.09834740028860972, -0.08085181846139028]",-0.3398148148148148,-0.089599609375,0.0044631586293927186,"[-0.09834740028860972, -0.08085181846139028]",,0.10595703125,0.101318359375,0.0,0.101318359375,0.101318359375,0.0,,0.0,1.0,1.0,1,0.101318359375,,,,True
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,10,261,4096,0.333984375,0.22705078125,-0.10693359375,0.004853793068273916,"[-0.11644702816381687, -0.09742015933618313]",-0.3201754385964912,-0.10693359375,0.004853793068273916,"[-0.11644702816381687, -0.09742015933618313]",,0.13427734375,0.126220703125,0.0,0.126220703125,0.126220703125,0.0,,0.0,1.0,1.0,1,0.126220703125,,,,True
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,25,652,4096,0.340576171875,0.23291015625,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",-0.3161290322580645,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",,0.135986328125,0.127685546875,0.0,0.127685546875,0.127685546875,0.0,,0.0,1.0,1.0,1,0.127685546875,,,,True
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,50,1304,4096,0.340576171875,0.23291015625,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",-0.3161290322580645,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",,0.135986328125,0.127685546875,0.0,0.127685546875,0.127685546875,0.0,,0.0,1.0,1.0,1,0.127685546875,,,,True
D-difficulty-decline,raw-record,1.0,raw-net-creation-budget-1R,100,2609,4096,0.340576171875,0.23291015625,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",-0.3161290322580645,-0.107666015625,0.004868242185748934,"[-0.11720777030906791, -0.09812426094093209]",,0.135986328125,0.127685546875,0.0,0.127685546875,0.127685546875,0.0,,0.0,1.0,1.0,1,0.127685546875,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,1,26,4096,1.331298828125,1.331298828125,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,4,104,4096,3.737548828125,3.737548828125,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,10,261,4096,5.870849609375,5.870849609375,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,25,652,4096,8.130859375,8.130859375,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,50,1304,4096,9.908935546875,9.908935546875,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,shallow-lock,100,2609,4096,11.710693359375,11.710693359375,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,1,26,4096,1.331298828125,1.331298828125,0.0,0.0,"[0.0, 0.0]",0.0,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",,0.000732421875,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,4,104,4096,3.737548828125,3.738037109375,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",0.00013064210595074792,-0.0009765625,0.00048810235962946035,"[-0.0019332431248737423, -1.9881875126257723e-05]",-2.0,0.0009765625,0.0009765625,0.000966796875,0.0009765625,9.765625e-06,0.0,2.0,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,10,261,4096,5.870849609375,5.871826171875,0.0009765625,0.0005978982471660605,"[-0.00019531806444547857, 0.0021484430644454783]",0.00016634091570674097,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-1.25,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,1.25,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,25,652,4096,8.130859375,8.13232421875,0.00146484375,0.0009133152832081905,"[-0.0003252542050880532, 0.003254941705088053]",0.000180158539514773,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.8333333333333334,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.8333333333333334,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,50,1304,4096,9.908935546875,9.9111328125,0.002197265625,0.0014022320118600305,"[-0.0005511091182456599, 0.00494564036824566]",0.00022174587922241113,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.5555555555555556,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.5555555555555556,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock,100,2609,4096,11.710693359375,11.712646484375,0.001953125,0.0012916679359780481,"[-0.0005785441545169741, 0.004484794154516974]",0.00016678132883023747,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.625,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.625,0.0,0.01,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,1,26,4096,1.331298828125,1.331298828125,0.0,0.0,"[0.0, 0.0]",0.0,-0.000244140625,0.000244140625,"[-0.00072265625, 0.000234375]",,0.000732421875,0.000244140625,0.00024169921875,0.000244140625,2.44140625e-06,0.0,,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,4,104,4096,3.737548828125,3.738037109375,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",0.00013064210595074792,-0.00048828125,0.000345224823286452,"[-0.001164921903641446, 0.00018835940364144593]",-1.0,0.0009765625,0.00048828125,0.0004833984375,0.00048828125,4.8828125e-06,0.0,1.0,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,10,261,4096,5.870849609375,5.871826171875,0.0009765625,0.0005978982471660605,"[-0.00019531806444547857, 0.0021484430644454783]",0.00016634091570674097,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",-0.75,0.001220703125,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,0.75,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,25,652,4096,8.130859375,8.13232421875,0.00146484375,0.0009133152832081905,"[-0.0003252542050880532, 0.003254941705088053]",0.000180158539514773,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",-0.5,0.001220703125,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,0.5,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,50,1304,4096,9.908935546875,9.9111328125,0.002197265625,0.0014022320118600305,"[-0.0005511091182456599, 0.00494564036824566]",0.00022174587922241113,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",-0.3333333333333333,0.001220703125,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,0.3333333333333333,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,threshold,100,2609,4096,11.710693359375,11.712646484375,0.001953125,0.0012446556376546048,"[-0.00048640004980302553, 0.004392650049803026]",0.00016678132883023747,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",-0.375,0.001220703125,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,0.375,0.0,0.01,1.0,,,100.0,0.01,,
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,1,26,4096,1.331298828125,1.3330078125,0.001708984375,0.0007320243057618585,"[0.0002742167357067573, 0.0031437520142932425]",0.0012836970474967907,,,,,0.02392578125,0.0,0.0,0.02392578125,,0.02392578125,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,4,104,4096,3.737548828125,3.755859375,0.018310546875,0.002602754985785047,"[0.013209147102861307, 0.023411946647138693]",0.004899078973153047,,,,,0.055419921875,0.0,0.0,0.055419921875,,0.055419921875,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,10,261,4096,5.870849609375,5.906494140625,0.03564453125,0.003897528407894703,"[0.028005375570526382, 0.04328368692947362]",0.006071443423296045,,,,,0.06884765625,0.0,0.0,0.06884765625,,0.06884765625,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,25,652,4096,8.130859375,8.1884765625,0.0576171875,0.005227770186651472,"[0.047370757934163114, 0.06786361706583688]",0.007086235887581072,,,,,0.076416015625,0.0,0.0,0.076416015625,,0.076416015625,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,50,1304,4096,9.908935546875,9.974365234375,0.0654296875,0.00580111562980281,"[0.054059500865586495, 0.07679987413441351]",0.006603099514622909,,,,,0.078369140625,0.0,0.0,0.078369140625,,0.078369140625,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,all-discoveries-public-lock,100,2609,4096,11.710693359375,11.780029296875,0.0693359375,0.006110647876080302,"[0.05735906766288261, 0.08131280733711739]",0.00592073717347343,,,,,0.079345703125,0.0,0.0,0.079345703125,,0.079345703125,0.0,0.0,0.01,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,1,26,4096,1.331298828125,26.0,24.668701171875,0.015568478911523747,"[24.638186953208415, 24.699215390541585]",18.529800110031175,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,4,104,4096,3.737548828125,104.0,100.262451171875,0.01972326627156757,"[100.22379356998273, 100.30110877376727]",26.825723430661704,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,10,261,4096,5.870849609375,261.0,255.129150390625,0.023359696669790424,"[255.0833653851522, 255.1749353960978]",43.456938495446416,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,25,652,4096,8.130859375,652.0,643.869140625,0.028560488682638354,"[643.813162067182, 643.925119182818]",79.18832572663945,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,50,1304,4096,9.908935546875,1304.0,1294.091064453125,0.03239197848366119,"[1294.027576175297, 1294.154552730953]",130.59839357429718,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,omniscient-hard-ceiling,100,2609,4096,11.710693359375,2609.0,2597.289306640625,0.0357875661667636,"[2597.2191630109382, 2597.3594502703118]",221.78783330206184,,,,,,0.0,0.0,,,,,,,,,,,,"Hard count ceiling only: grants arbitrary foresight, control, delay, and zero cost; it is not an executable strategy.",
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,1,26,4096,1.331298828125,1.331298828125,0.0,0.0,"[0.0, 0.0]",0.0,-0.000732421875,0.00042276069059612694,"[-0.0015610328285684087, 9.618907856840883e-05]",,0.000732421875,0.000732421875,0.0007250976562499999,0.000732421875,7.32421875e-06,0.0,,0.0,0.01,1.0,1,0.000732421875,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,4,104,4096,3.737548828125,3.738037109375,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",0.00013064210595074792,-0.0009765625,0.00048810235962946035,"[-0.0019332431248737423, -1.9881875126257723e-05]",-2.0,0.0009765625,0.0009765625,0.000966796875,0.0009765625,9.765625e-06,0.0,2.0,0.0,0.01,1.0,1,0.0009765625,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,10,261,4096,5.870849609375,5.871826171875,0.0009765625,0.0005978982471660605,"[-0.00019531806444547857, 0.0021484430644454783]",0.00016634091570674097,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-1.25,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,1.25,0.0,0.01,1.0,1,0.001220703125,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,25,652,4096,8.130859375,8.13232421875,0.00146484375,0.0009133152832081905,"[-0.0003252542050880532, 0.003254941705088053]",0.000180158539514773,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.8333333333333334,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.8333333333333334,0.0,0.01,1.0,1,0.001220703125,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,50,1304,4096,9.908935546875,9.9111328125,0.002197265625,0.0014022320118600305,"[-0.0005511091182456599, 0.00494564036824566]",0.00022174587922241113,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.5555555555555556,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.5555555555555556,0.0,0.01,1.0,1,0.001220703125,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.01,public-lock-budget-1R,100,2609,4096,11.710693359375,11.712646484375,0.001953125,0.0012916679359780481,"[-0.0005785441545169741, 0.004484794154516974]",0.00016678132883023747,-0.001220703125,0.0005456483432585137,"[-0.0022901738777866866, -0.00015123237221331318]",-0.625,0.001220703125,0.001220703125,0.00120849609375,0.001220703125,1.220703125e-05,0.0,0.625,0.0,0.01,1.0,1,0.001220703125,,,,True
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,1,26,4096,1.35302734375,1.35302734375,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,"[0.0, 0.0]",,0.000244140625,0.000244140625,0.0002197265625,0.000244140625,2.44140625e-05,0.0,,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,4,104,4096,3.75927734375,3.759765625,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",0.000129886998311469,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",0.5,0.001220703125,0.001220703125,0.0010986328125,0.001220703125,0.0001220703125,0.0,2.5,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,10,261,4096,5.85498046875,5.85546875,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",8.339588024351597e-05,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",0.5,0.001220703125,0.001220703125,0.0010986328125,0.001220703125,0.0001220703125,0.0,2.5,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,25,652,4096,8.114013671875,8.114501953125,0.00048828125,0.000345224823286452,"[-0.00018835940364144593, 0.001164921903641446]",6.0177523694899956e-05,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",0.5,0.001220703125,0.001220703125,0.0010986328125,0.001220703125,0.0001220703125,0.0,2.5,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,50,1304,4096,9.87353515625,9.873779296875,0.000244140625,0.00042289838645210166,"[-0.0005847402124461192, 0.0010730214624461191]",2.4726769200336282e-05,0.000244140625,0.000244140625,"[-0.000234375, 0.00072265625]",1.0,0.001220703125,0.001220703125,0.0010986328125,0.001220703125,0.0001220703125,0.0,5.0,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,shallow-lock,100,2609,4096,11.6533203125,11.6533203125,0.0,0.0003453091375686437,"[-0.0006768059096345416, 0.0006768059096345416]",0.0,0.0,0.0,"[0.0, 0.0]",,0.001220703125,0.001220703125,0.0010986328125,0.001220703125,0.0001220703125,0.0,,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,1,26,4096,1.35302734375,1.35302734375,0.0,0.0,"[0.0, 0.0]",0.0,-0.0029296875,0.0008445912712204749,"[-0.004585086391592131, -0.0012742886084078692]",,0.003173828125,0.003173828125,0.0028564453125000003,0.003173828125,0.0003173828125,0.0,,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,4,104,4096,3.75927734375,3.76171875,0.00244140625,0.0008449703285023925,"[0.0007852644061353106, 0.00409754809386469]",0.0006494349915573451,-0.004150390625,0.0010623362340397811,"[-0.006232569643717972, -0.002068211606282029]",-1.7,0.005859375,0.005859375,0.0052734375,0.005859375,0.0005859375000000001,0.0,2.4,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,10,261,4096,5.85498046875,5.8583984375,0.00341796875,0.0010906562854526257,"[0.0012802824305128539, 0.0055556550694871466]",0.0005837711617046118,-0.005615234375,0.0012176946099514104,"[-0.008001915810504764, -0.0032285529394952355]",-1.6428571428571428,0.007568359375,0.007568359375,0.0068115234375000005,0.007568359375,0.0007568359375,0.0,2.2142857142857144,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,25,652,4096,8.114013671875,8.12060546875,0.006591796875,0.0016347027479718748,"[0.0033877794889751256, 0.009795814261024875]",0.0008123965698811494,-0.005615234375,0.0012176946099514104,"[-0.008001915810504764, -0.0032285529394952355]",-0.8518518518518519,0.008056640625,0.008056640625,0.0072509765625,0.008056640625,0.0008056640625000001,0.0,1.2222222222222223,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,50,1304,4096,9.87353515625,9.880615234375,0.007080078125,0.0018722424162321836,"[0.0034104829891849204, 0.010749673260815079]",0.0007170763068097523,-0.005859375,0.0012887799101488455,"[-0.008385383623891737, -0.003333366376108263]",-0.8275862068965517,0.008056640625,0.008056640625,0.0072509765625,0.008056640625,0.0008056640625000001,0.0,1.1379310344827587,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,public-lock,100,2609,4096,11.6533203125,11.660888671875,0.007568359375,0.002111267915919004,"[0.0034302742597987525, 0.011706444490201248]",0.0006494594821084388,-0.005859375,0.0012887799101488455,"[-0.008385383623891737, -0.003333366376108263]",-0.7741935483870968,0.008544921875,0.008544921875,0.0076904296875,0.008544921875,0.0008544921875,0.0,1.1290322580645162,0.0,0.1,1.0,,,,,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,1,26,4096,1.35302734375,1.35302734375,0.0,0.0,"[0.0, 0.0]",0.0,-0.0029296875,0.0008445912712204749,"[-0.004585086391592131, -0.0012742886084078692]",,0.003173828125,0.003173828125,0.0028564453125000003,0.003173828125,0.0003173828125,0.0,,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,4,104,4096,3.75927734375,3.76171875,0.00244140625,0.0008449703285023925,"[0.0007852644061353106, 0.00409754809386469]",0.0006494349915573451,-0.00390625,0.0010341273637131656,"[-0.0059331396328778045, -0.0018793603671221955]",-1.6,0.005859375,0.005615234375,0.0050537109375,0.005615234375,0.0005615234375000001,0.0,2.3,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,10,261,4096,5.85498046875,5.8583984375,0.00341796875,0.0010906562854526257,"[0.0012802824305128539, 0.0055556550694871466]",0.0005837711617046118,-0.005126953125,0.0011682562406730656,"[-0.007416735356719209, -0.0028371708932807913]",-1.5,0.007568359375,0.007080078125,0.0063720703125,0.007080078125,0.0007080078125000001,0.0,2.0714285714285716,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,25,652,4096,8.114013671875,8.120361328125,0.00634765625,0.0016166030167698896,"[0.0031791143371310165, 0.009516198162868984]",0.0007823078080336994,-0.005126953125,0.0011682562406730656,"[-0.007416735356719209, -0.0028371708932807913]",-0.8076923076923077,0.008056640625,0.007568359375,0.0068115234375000005,0.007568359375,0.0007568359375,0.0,1.1923076923076923,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,50,1304,4096,9.87353515625,9.880859375,0.00732421875,0.001856020929902181,"[0.0036864177273917254, 0.010962019772608274]",0.0007418030760100885,-0.005126953125,0.0011682562406730656,"[-0.007416735356719209, -0.0028371708932807913]",-0.7,0.008056640625,0.007568359375,0.0068115234375000005,0.007568359375,0.0007568359375,0.0,1.0333333333333334,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,threshold,100,2609,4096,11.6533203125,11.661376953125,0.008056640625,0.0020535608858284534,"[0.004031661288776231, 0.012081619961223769]",0.0006913600938573704,-0.005126953125,0.0011682562406730656,"[-0.007416735356719209, -0.0028371708932807913]",-0.6363636363636364,0.008544921875,0.008056640625,0.0072509765625,0.008056640625,0.0008056640625000001,0.0,1.0,0.0,0.1,1.0,,,100.0,0.1,,
E-consensus-retarget-sawtooth,c10-eclip,0.1,all-discoveries-public-lock,1,26,4096,1.35302734375,1.354248046875,0.001220703125,0.0005456483432585137,"[0.00015123237221331318, 0.0022901738777866866]",0.0009022013713460845,,,,,0.02490234375,0.0,0.0,0.02490234375,,0.02490234375,0.0,0.0,0.1,1.0,,,,,"Impossible ownership stress: controls every discovery after a public lock at zero cost, but lacks foresight; it is not the omniscient hard ceiling.",
